coupling,bayes_auc_target,prevalence,quantity,varies_with,grid_invariant,n_seeds_compared,n_ours_raised,n_reference_raised,mean_ours,mean_reference,sd_ours,sd_reference,mean_abs_diff,max_abs_diff,mean_diff,se_mean_diff,z_mean_diff,noise_floor,noise_floor_exceeded
0.0,0.95,0.05,solved_alpha,label_layer,False,5,0,0,-6.10801681372971,-6.098826708408827,0.006969887785615402,0.010338168068509917,0.01391653449252015,0.026678847844443077,-0.009190105320883823,0.005575967265987648,1.648163427526151,0.016727901797962942,False
0.0,0.95,0.05,corr_core_trap,features_only,True,5,0,0,-0.07087430134101273,-0.06894061338247769,0.0025267373171367876,0.0023926026765075997,0.003648410653336423,0.006079946988020654,-0.0019336879585350464,0.0015562100781991448,1.2425622900300974,0.004668630234597434,False
0.0,0.95,0.05,trap_variance_share,coupling_only,False,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,False
0.0,0.95,0.05,R1_smoker_cigs__binding_rate,features_only,True,5,0,0,0.8005939999999999,0.799552,0.000673474201436098,0.0005919733946724212,0.0010419999999999874,0.0017499999999999183,0.0010419999999998764,0.00040099875311526347,2.5985118205601077,0.0012029962593457905,False
0.0,0.95,0.05,R2_glucose_floor__binding_rate,features_only,True,5,0,0,0.5678000000000001,0.5679460000000001,0.0006344781320108648,0.0009650479262710303,0.0005439999999999889,0.0009199999999999209,-0.00014599999999997948,0.0005165036301905364,0.28266984289368996,0.0015495108905716093,False
0.0,0.95,0.05,R3_glucose_ceil__binding_rate,features_only,True,5,0,0,0.029708999999999996,0.029668,0.00047062989705287466,0.0004937813281200497,7.100000000000093e-05,0.00018500000000000114,4.09999999999959e-05,0.00030506146921563187,0.13439914291835775,0.0009151844076468956,False
0.0,0.95,0.05,R4_bp_mandatory__binding_rate,features_only,True,5,0,0,0.21197300000000002,0.21221,0.0006232836432957365,0.001139051140203984,0.00047299999999999567,0.0010399999999999854,-0.00023699999999998722,0.0005806754687430843,0.40814536304244353,0.0017420264062292527,False
0.0,0.95,0.05,R5_anatomical__binding_rate,features_only,True,5,0,0,0.500192,0.499808,0.00040000937489015695,0.00040000937489012925,0.0006359999999999921,0.0014400000000000523,0.00038399999999999546,0.0002529881420146035,1.5178577025077697,0.0007589644260438106,False
0.0,0.95,0.05,R6_preg_age__binding_rate,features_only,True,5,0,0,0.010137000000000002,0.01026,0.00018518909255137026,0.00016431676725155007,0.00018899999999999993,0.0003049999999999997,-0.0001229999999999981,0.00011072036849649666,1.110906707322691,0.00033216110548948995,False
0.0,0.95,0.1,realised_prevalence,label_layer,False,5,0,0,0.09962900000000001,0.100185,0.00029185612894026814,0.0003277384628022763,0.0006139999999999979,0.0011950000000000016,-0.0005559999999999871,0.00019626130540684655,2.832957820429289,0.0005887839162205396,False
